Path,Method,Schema,Model Name,Supported,Datasource,Resource
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/routetraces/{name}/_terminate,PUT,,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/systempings,GET,com.nokia.eda.routing.v1alpha1.SystemPingList,system_ping_list,true,true,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/systempings,POST,com.nokia.eda.routing.v1alpha1.SystemPing,system_ping,true,false,true
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/systempings/{name},DELETE,,system_ping,true,false,true
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/systempings/{name},GET,com.nokia.eda.routing.v1alpha1.SystemPing,system_ping,true,true,true
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/systempings/{name}/_artifacts,GET,,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/systempings/{name}/_artifacts/{artifact},GET,,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/systempings/{name}/_input,GET,WorkflowGetInputsRespElem,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/systempings/{name}/_input,PUT,WorkflowInputData,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/systempings/{name}/_logs,GET,,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/namespaces/{namespace}/systempings/{name}/_terminate,PUT,,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/routelookups,GET,com.nokia.eda.routing.v1alpha1.RouteLookupList,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/routetraces,GET,com.nokia.eda.routing.v1alpha1.RouteTraceList,,false,false,false
/workflows/v1/routing.eda.nokia.com/v1alpha1/systempings,GET,com.nokia.eda.routing.v1alpha1.SystemPingList,,false,false,false
